id,timestamp,site_id,synth_point_id,lat,lon,epsg,sensor,resolution_m,NDVI,NDWI,NDMI,BSI,NBR,clay_frac,mm_interval,mm_cumulative,VV_bit,VH_bit,B_bit,score_NDVI,score_NDWI,score_NDMI,score_BSI,score_NBR,score_clay,score_insar,score_amplitude,score_overall,flags,seed,is_bad_track,notes,total,density,maintenance_priority,priority_category
rec_575,2025-10-31T00:00:00Z,line87_ord23,line87_ord23_p0,19.55330857,-99.18813282,4326,S1+S2_synthetic,10,0.25600546,-0.166680898,-0.077022482,0.089009965,0.268434776,0.022945413,2.591655903,38.99979828,630,2455,572,0.622207055,0.0,0.339536496,0.317892732,0.107427551,0.057363534,1.0,0.523846193,0.452335778,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=23.22; surface=water; bsi_profile=bare,460,0.263043478,0.462766146,MEDIUM
rec_576,2025-11-01T00:00:00Z,line87_ord23,line87_ord23_p0,19.55330857,-99.18813282,4326,S1+S2_synthetic,10,0.344749054,-0.213746327,-0.08566986,0.088088234,0.323385851,0.028563472,4.859333255,38.98391108,927,1873,958,0.567224325,0.0,0.3572169,0.251680668,0.127690248,0.07140868,1.0,0.382117822,0.434025329,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=23.22; surface=water; bsi_profile=bare,460,0.263043478,0.462766146,MEDIUM
rec_657,2025-10-25T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.404342509,-0.144906273,-0.061075747,0.092511039,0.315969756,0.034617125,3.70585002,28.62365207,5436,6199,3595,0.210159697,0.047167898,0.372758861,0.330396567,0.008396342,0.086542811,1.0,0.412040214,0.361890818,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_658,2025-10-26T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.51283482,-0.175003896,-0.062526328,0.10633379,0.428461877,0.029918757,3.668032806,28.73199887,5597,2722,4854,0.1937004,0.062490261,0.395789453,0.303810827,0.0,0.074796892,1.0,0.44492785,0.360724844,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_659,2025-10-27T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.597541112,-0.167927847,-0.090956351,0.161220255,0.346853396,0.023444,4.12288117,29.29519403,5185,4835,3664,0.005464196,0.080180383,0.348406082,0.460629301,0.088577674,0.058610001,1.0,0.360768183,0.34169028,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_660,2025-10-28T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.723579809,-0.162234228,-0.105430511,0.119416097,0.370649353,0.027390623,6.01037248,31.7458805,1621,2469,1467,0.0,0.094414431,0.324282482,0.341188848,0.048917745,0.068476558,1.0,0.367253789,0.321326879,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_661,2025-10-29T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.714237852,-0.180408171,-0.125115324,0.091904079,0.372414106,0.024948604,3.781121921,31.96731642,2510,2837,2139,0.0,0.048979572,0.29147446,0.262583082,0.045976491,0.06237151,1.0,0.185656838,0.294175325,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_662,2025-10-30T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.727706542,-0.156827618,-0.131731582,0.059610861,0.349407531,0.011074938,3.651755055,32.05938547,1252,4153,927,0.0,0.107930955,0.280447363,0.170316746,0.084320782,0.027687346,1.0,0.442629801,0.306055849,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_663,2025-10-31T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.773390151,-0.160479511,-0.152373004,0.02297524,0.361144115,0.00628042,2.470741531,30.97044099,2763,1333,3454,0.0,0.098801222,0.246044993,0.065643542,0.064759808,0.01570105,1.0,0.133976266,0.270549062,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_664,2025-11-01T00:00:00Z,line41_ord0,line41_ord0_p0,18.5590985,-97.44368191,4326,S1+S2_synthetic,10,0.722545886,-0.152483123,-0.139639879,0.077554216,0.296903758,0.007002613,2.29856184,29.70931682,2987,2625,2631,0.0,0.118792193,0.267266869,0.221583475,0.171827071,0.017506533,1.0,0.088219554,0.305187962,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.24; surface=vegetated; bsi_profile=bare,440,0.225,-0.797184897,LOW
rec_681,2025-10-25T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.356391118,-0.241223781,-0.11890528,0.17451026,0.327827788,0.015070063,4.103701028,31.15321308,7935,8556,4895,0.541353071,0.0,0.301824533,0.498600742,0.12028702,0.037675158,1.0,0.594560824,0.453059221,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_682,2025-10-26T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.365638886,-0.247932712,-0.09479033,0.103767962,0.337124793,0.013859994,4.494457089,31.78345416,3397,4865,2396,0.520802474,0.0,0.342016117,0.296479891,0.104792012,0.034649985,1.0,0.36192148,0.420658276,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_683,2025-10-27T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.38352323,-0.227087414,-0.044977036,0.100126707,0.323335101,0.02220747,5.32208105,33.2413192,2570,2577,2282,0.481059488,0.0,0.425038273,0.286076305,0.127774831,0.055518676,1.0,0.536229736,0.437328914,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_684,2025-10-28T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.343594689,-0.225156293,-0.066471752,0.145119095,0.320586566,0.028703587,3.102282029,32.47938522,4733,4113,3517,0.569789581,0.0,0.389213746,0.414625986,0.132355724,0.071758967,1.0,0.080330392,0.441260403,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_685,2025-10-29T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.351046396,-0.228340903,-0.063914647,0.130257606,0.319276323,0.020008734,5.1901228,33.80529202,5739,6241,3789,0.553230231,0.0,0.393475588,0.372164589,0.134539461,0.050021835,1.0,0.131706011,0.436151155,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_686,2025-10-30T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.406253172,-0.249477128,-0.084637867,0.121988616,0.327414007,0.016610163,4.907752274,34.84882828,4601,3762,3523,0.430548507,0.0,0.358936889,0.348538903,0.120976654,0.041525409,1.0,0.108152266,0.400434507,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_687,2025-10-31T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.314134199,-0.242607884,-0.087290217,0.096143992,0.322345212,0.014398232,3.192530779,34.17714306,6399,3882,4848,0.635257335,0.0,0.354516305,0.274697121,0.129424646,0.035995579,1.0,0.270815381,0.44245287,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_688,2025-11-01T00:00:00Z,line61_ord0,line61_ord0_p0,19.91251932,-98.69390115,4326,S1+S2_synthetic,10,0.334324031,-0.263078563,-0.125649267,0.075042527,0.306846201,0.02138526,3.084221915,33.39714896,5539,4377,4035,0.590391041,0.0,0.290584555,0.214407219,0.155256332,0.05346315,1.0,0.089551657,0.413545804,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=34.30; surface=vegetated; bsi_profile=bare,225,0.182222222,-2.213929848,LOW
rec_713,2025-10-25T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.567553826,-0.226119592,-0.100063918,0.191951331,0.333255396,0.043913574,-3.398234062,-32.34350214,10438,818,17975,0.072102608,0.0,0.333226804,0.548432373,0.111241007,0.109783935,1.0,0.011058101,0.341976032,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_714,2025-10-26T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.409327912,-0.193528163,-0.084690168,0.11652033,0.211641248,0.058420689,-4.553795479,-32.76225932,6563,1650,7259,0.196311356,0.0,0.323562149,0.416144037,0.2257474,0.146051723,1.0,0.388943227,0.390022855,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_715,2025-10-27T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.581848276,-0.247411657,-0.100400452,0.173267684,0.225289501,0.035980838,-4.809950824,-33.43717185,14704,3670,11357,0.040337164,0.0,0.332665913,0.495050527,0.291184164,0.089952094,1.0,0.451420854,0.378218644,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_716,2025-10-28T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.538994358,-0.215097564,-0.095168862,0.128233635,0.330319901,0.031340433,-3.837131982,-33.13926554,6224,2494,5607,0.135568092,0.0,0.34138523,0.366381813,0.116133498,0.078351082,1.0,0.423936892,0.357494008,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_717,2025-10-29T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.456709838,-0.238642706,-0.072340232,0.125895168,0.332707627,0.014747538,-3.984834002,-32.98906124,8285,1050,12026,0.318422582,0.0,0.379432947,0.35970048,0.112153956,0.036868845,1.0,0.211187798,0.385795432,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_718,2025-10-30T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.525263234,-0.22180991,-0.077529648,0.157192902,0.345191793,0.0,-4.789954017,-33.64397696,8584,4908,6041,0.166081701,0.0,0.37078392,0.449122578,0.091347011,0.0,1.0,0.180323179,0.356464397,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_719,2025-10-31T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.579072292,-0.222391716,-0.105638283,0.20047824,0.321747023,0.0,-5.800316023,-35.30925469,13646,1363,16834,0.046506017,0.0,0.323936195,0.57279497,0.130421628,0.0,1.0,0.342207588,0.351844753,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_720,2025-11-01T00:00:00Z,line143_ord0,line143_ord0_p0,19.57363994,-98.55957959,4326,S1+S2_synthetic,10,0.515702163,-0.219452355,-0.090951144,0.220124406,0.309456066,0.02258458,-3.422719815,-34.5969362,14203,3038,11775,0.187328527,0.0,0.34841476,0.628926876,0.150906556,0.05646145,1.0,0.399704553,0.39806489,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-37.94; surface=urban; bsi_profile=bare,227,0.198237885,-1.683511691,LOW
rec_721,2025-10-25T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.67411925,-0.179303841,-0.126267917,0.082289542,0.364390197,0.030119563,-3.971200793,-26.89700657,3978,3943,2998,0.0,0.051740396,0.289553471,0.235112978,0.059349671,0.075298909,1.0,0.586602478,0.314115878,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_722,2025-10-26T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.622541726,-0.184733892,-0.148042828,0.063728654,0.329827581,0.029957918,-2.039632411,-25.66152387,14409,3491,11331,0.0,0.03816527,0.253261954,0.182081868,0.116954032,0.074894795,1.0,0.106830256,0.286643364,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_723,2025-10-27T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.622948468,-0.190978873,-0.14072781,-0.057108079,0.321179569,0.014042337,-3.318863612,-25.70527237,6752,2610,5962,0.0,0.022552817,0.265453649,0.0,0.131367386,0.035105842,1.0,0.402192315,0.283643345,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_724,2025-10-28T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.637720396,-0.174119548,-0.108422543,-0.049993636,0.32914564,0.019950626,-3.838963922,-26.26912118,13792,3004,11486,0.0,0.064701129,0.319295761,0.0,0.1180906,0.049876564,1.0,0.065813288,0.27786256,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_725,2025-10-29T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.600793637,-0.207731164,-0.122666239,0.049089074,0.307518133,0.016069401,-2.865661952,-25.85966802,11341,1476,13352,0.0,0.0,0.295556268,0.140254498,0.154136445,0.040173502,1.0,0.097124458,0.288344255,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_726,2025-10-30T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.222769456,-0.171840403,-0.098401558,0.043864872,0.273542618,0.01359932,-2.950278175,-25.53483109,18655,1055,27007,0.838290097,0.070398991,0.335997404,0.125328205,0.210762303,0.033998299,1.0,0.389096136,0.490399417,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_727,2025-10-31T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.207291054,-0.172618504,-0.166907313,0.04557737,0.292768362,0.008826611,-2.315904629,-24.5756206,19540,2283,18326,0.872686548,0.068453741,0.221821145,0.130221056,0.178719397,0.022066528,1.0,0.447929227,0.477985658,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_728,2025-11-01T00:00:00Z,line147_ord0,line147_ord0_p0,19.11681956,-98.78944663,4326,S1+S2_synthetic,10,0.217616481,-0.131954867,-0.126329431,-0.030519589,0.258629083,0.016855307,-2.756828865,-24.05733436,13949,3174,11368,0.728843108,0.08764104,0.236813686,0.0,0.127856077,0.042138268,1.0,0.076250345,0.415152621,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=37.86; surface=urban; bsi_profile=bare,204,0.25,0.030782931,MEDIUM
rec_777,2025-10-25T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.422868653,-0.170747932,-0.075953356,0.060686241,0.318276961,0.028413768,-5.105996271,-39.35843233,3834,3155,3132,0.393625216,0.073130169,0.373411074,0.173389261,0.136205065,0.07103442,1.0,0.183900359,0.392566146,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_778,2025-10-26T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.449216629,-0.141093136,-0.107141659,0.085857964,0.307348319,0.03683348,-4.205831432,-38.67105861,7993,7192,5108,0.335074157,0.147267159,0.321430569,0.245308468,0.154419468,0.0920837,1.0,0.507794504,0.40764381,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_779,2025-10-27T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.447283562,-0.142380506,-0.106081943,0.094580604,0.28833802,0.039150481,-6.107369788,-39.88522325,4987,5060,3479,0.339369863,0.144048735,0.323196761,0.270230296,0.1861033,0.097876203,1.0,0.007858279,0.390983609,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_780,2025-10-28T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.355627517,-0.204352066,-0.085781646,0.064074095,0.287641753,0.031988283,-5.088496704,-40.0805148,3653,8200,2272,0.34547912,0.0,0.321288238,0.228836054,0.067413014,0.079970708,1.0,0.214002973,0.364983301,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""coherence_low"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_781,2025-10-29T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.462740834,-0.207707022,-0.120672092,0.176657584,0.383744542,0.045545089,-6.416067244,-41.60337689,8214,2384,7552,0.305020368,0.0,0.298879847,0.504735955,0.02709243,0.113862722,1.0,0.544549629,0.393294128,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_782,2025-10-30T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.448369592,-0.172725434,-0.108724207,0.1643603,0.355264458,0.047743879,-5.449243867,-42.15941561,4661,5929,3117,0.336956462,0.068186415,0.318792988,0.469600857,0.074559236,0.119359698,1.0,0.046359688,0.388458822,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_783,2025-10-31T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.477367674,-0.1847989,-0.081321334,0.175134311,0.324542638,0.054767744,-5.076015532,-42.34222599,4155,6359,2731,0.27251628,0.03800275,0.364464443,0.500383746,0.12576227,0.13691936,1.0,0.130513956,0.395247578,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_784,2025-11-01T00:00:00Z,line45_ord24203,line45_ord24203_p0,20.84313793,-88.50030667,4326,S1+S2_synthetic,10,0.483954068,-0.155502211,-0.063323912,0.20245464,0.378898508,0.060377893,-2.967417537,-40.41643838,2021,5682,1366,0.257879849,0.111244473,0.394460146,0.578441829,0.035169154,0.150944733,1.0,0.485425434,0.416807503,"[""critical_threshold"", ""insar_critical"", ""coherence_low"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-31.82; surface=vegetated; bsi_profile=bare,203,0.206896552,-1.396747807,LOW
rec_785,2025-10-25T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.412618436,-0.213040305,-0.093550588,0.080724179,0.379705868,0.002147656,-3.767120357,-33.25741048,7438,5911,4977,0.416403476,0.0,0.344082354,0.230640511,0.033823554,0.005369139,1.0,0.344729743,0.380535577,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_786,2025-10-26T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.404328962,-0.229155882,-0.098159068,-0.018379984,0.366272183,0.001264169,-4.285432784,-33.32994467,8334,4538,6003,0.43482453,0.0,0.336401554,0.0,0.056213029,0.003160421,1.0,0.489377803,0.370484004,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_787,2025-10-27T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.291748516,-0.179084522,-0.085656238,0.034890814,0.314006866,0.0,-4.168989549,-33.28603563,2563,6662,1666,0.522920789,0.0,0.321549505,0.12461005,0.012485697,0.0,1.0,0.442278393,0.389264363,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_788,2025-10-28T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.382498355,-0.212592096,-0.110892809,0.070932356,0.381807096,0.0,-3.098103207,-32.17124025,6000,6271,3957,0.483336988,0.0,0.315178652,0.202663874,0.030321506,0.0,1.0,0.112582523,0.374387935,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_789,2025-10-29T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.39119187,-0.218435818,-0.125294993,0.056814614,0.374169818,0.0,-2.852200639,-30.8105423,7241,6599,4717,0.464018067,0.0,0.291175011,0.162327467,0.043050304,0.0,1.0,0.312926543,0.374816484,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_790,2025-10-30T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.42230627,-0.236548414,-0.111886381,0.017947892,0.421559912,0.0,-4.739039228,-31.33668294,3420,3661,2644,0.394874955,0.0,0.313522699,0.051279691,0.0,0.0,1.0,0.303926398,0.346327685,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_791,2025-10-31T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.439841549,-0.243304747,-0.1180101,0.049274877,0.36223928,0.0,-3.838954509,-30.96273886,3653,7004,2348,0.355907669,0.0,0.303316501,0.140785362,0.062934533,0.0,1.0,0.266311445,0.353513297,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
rec_792,2025-11-01T00:00:00Z,line87_ord0,line87_ord0_p0,20.05965369,-99.34859789,4326,S1+S2_synthetic,10,0.419985567,-0.228103152,-0.119043476,0.09727285,0.359549985,0.0,-6.045456129,-32.7952964,3772,6482,2467,0.400032074,0.0,0.301594206,0.277922428,0.067416691,0.0,1.0,0.247100375,0.375505311,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-32.53; surface=vegetated; bsi_profile=bare,451,0.215077605,-1.12580184,LOW
